user_id,date,exercise_name,exercise_type,duration_minutes,calories_burned,timestamp
user_0033,2025-10-24,Morning Run,cardio,58,436,2025-10-24T20:59:24.013913
user_0033,2025-10-25,Tai Chi,flexibility,46,100,2025-10-25T20:28:24.013913
user_0033,2025-10-26,Push-ups,strength,61,388,2025-10-26T21:20:24.013913
user_0033,2025-10-27,Tennis,sports,60,922,2025-10-27T18:12:24.013913
user_0033,2025-10-28,Bench Press,strength,48,298,2025-10-28T17:03:24.013913
user_0033,2025-10-29,Elliptical,cardio,30,215,2025-10-29T06:07:24.013913
user_0033,2025-10-30,Squats,strength,67,320,2025-10-30T09:17:24.013913
user_0033,2025-10-31,Elliptical,cardio,34,349,2025-10-31T13:44:24.013913
user_0033,2025-11-01,Cycling,cardio,39,283,2025-11-01T07:05:24.013913
user_0033,2025-11-02,Squats,strength,37,293,2025-11-02T09:09:24.013913
user_0033,2025-11-03,Stretching,flexibility,10,50,2025-11-03T11:15:24.013913
user_0033,2025-11-07,Foam Rolling,flexibility,10,50,2025-11-07T14:25:24.013913
user_0033,2025-11-08,Cycling,cardio,43,335,2025-11-08T13:50:24.013913
user_0033,2025-11-08,Badminton,sports,26,312,2025-11-08T18:26:24.013913
user_0033,2025-11-09,Soccer,sports,31,287,2025-11-09T13:24:24.013913
user_0033,2025-11-10,Bench Press,strength,48,189,2025-11-10T14:05:24.013913
user_0033,2025-11-11,Foam Rolling,flexibility,42,168,2025-11-11T06:25:24.013913
user_0033,2025-11-12,Soccer,sports,30,317,2025-11-12T22:09:24.013913
user_0033,2025-11-13,Yoga,flexibility,41,148,2025-11-13T21:06:24.013913
user_0033,2025-11-14,Deadlifts,strength,37,179,2025-11-14T07:29:24.013913
user_0033,2025-11-15,Walking,cardio,22,226,2025-11-15T22:32:24.013913
user_0033,2025-11-16,Stretching,flexibility,44,124,2025-11-16T13:56:24.013913
user_0033,2025-11-18,Tennis,sports,73,547,2025-11-18T20:32:24.013913
user_0033,2025-11-19,Elliptical,cardio,83,811,2025-11-19T22:18:24.013913
user_0033,2025-11-19,Tennis,sports,36,319,2025-11-19T08:23:24.013913
user_0033,2025-11-20,Badminton,sports,56,467,2025-11-20T15:26:24.013913
user_0033,2025-11-21,Foam Rolling,flexibility,38,92,2025-11-21T17:25:24.013913
user_0034,2025-08-24,Squats,strength,32,152,2025-08-24T09:53:24.013913
user_0034,2025-08-25,Tennis,sports,42,219,2025-08-25T21:55:24.013913
user_0034,2025-08-26,Pilates,flexibility,53,158,2025-08-26T18:18:24.013913
user_0034,2025-08-29,Morning Run,cardio,45,443,2025-08-29T08:43:24.013913
user_0034,2025-08-30,Foam Rolling,flexibility,49,137,2025-08-30T08:31:24.013913
user_0034,2025-08-31,Yoga,flexibility,51,159,2025-08-31T09:15:24.013913
user_0034,2025-09-02,Pilates,flexibility,57,164,2025-09-02T13:59:24.013913
user_0034,2025-09-03,Tai Chi,flexibility,39,133,2025-09-03T08:59:24.013913
user_0034,2025-09-05,Tai Chi,flexibility,33,94,2025-09-05T15:56:24.013913
user_0034,2025-09-06,Cycling,cardio,33,295,2025-09-06T17:51:24.013913
user_0034,2025-09-07,Push-ups,strength,43,185,2025-09-07T22:52:24.013913
user_0034,2025-09-08,Morning Run,cardio,64,649,2025-09-08T13:02:24.013913
user_0034,2025-09-09,Foam Rolling,flexibility,47,156,2025-09-09T07:39:24.013913
user_0034,2025-09-10,Bench Press,strength,42,284,2025-09-10T09:46:24.013913
user_0034,2025-09-12,Stretching,flexibility,55,153,2025-09-12T22:42:24.013913
user_0034,2025-09-13,Volleyball,sports,34,320,2025-09-13T17:13:24.013913
user_0034,2025-09-13,Tai Chi,flexibility,45,131,2025-09-13T19:26:24.013913
user_0034,2025-09-14,Elliptical,cardio,49,322,2025-09-14T15:55:24.013913
user_0034,2025-09-15,Pilates,flexibility,52,157,2025-09-15T18:06:24.013913
user_0034,2025-09-16,Weight Lifting,strength,38,258,2025-09-16T13:04:24.013913
user_0034,2025-09-16,Tennis,sports,27,251,2025-09-16T22:00:24.013913
user_0034,2025-09-18,Pilates,flexibility,32,99,2025-09-18T21:34:24.013913
user_0034,2025-09-20,Foam Rolling,flexibility,41,94,2025-09-20T10:58:24.013913
user_0034,2025-09-21,Push-ups,strength,64,350,2025-09-21T22:57:24.013913
user_0034,2025-09-22,Stretching,flexibility,25,66,2025-09-22T14:04:24.013913
user_0034,2025-09-23,Basketball,sports,32,247,2025-09-23T16:25:24.013913
user_0034,2025-09-24,Volleyball,sports,29,373,2025-09-24T12:55:24.013913
user_0034,2025-09-25,Foam Rolling,flexibility,50,146,2025-09-25T12:12:24.013913
user_0034,2025-09-26,Walking,cardio,36,311,2025-09-26T15:56:24.013913
user_0034,2025-09-27,Yoga,flexibility,31,83,2025-09-27T18:36:24.013913
user_0034,2025-09-27,Yoga,flexibility,52,194,2025-09-27T16:05:24.013913
user_0034,2025-09-28,Tai Chi,flexibility,48,138,2025-09-28T06:35:24.013913
user_0034,2025-09-28,Swimming,cardio,24,179,2025-09-28T16:38:24.013913
user_0034,2025-09-30,Tennis,sports,52,375,2025-09-30T08:18:24.013913
user_0034,2025-09-30,Squats,strength,57,425,2025-09-30T22:46:24.013913
user_0034,2025-10-04,Push-ups,strength,49,260,2025-10-04T16:06:24.013913
user_0034,2025-10-05,Elliptical,cardio,37,219,2025-10-05T11:07:24.013913
user_0034,2025-10-06,Badminton,sports,47,300,2025-10-06T15:13:24.013913
user_0034,2025-10-07,Deadlifts,strength,60,241,2025-10-07T14:03:24.013913
user_0034,2025-10-08,Stretching,flexibility,54,141,2025-10-08T17:51:24.013913
user_0034,2025-10-11,Basketball,sports,37,414,2025-10-11T17:30:24.013913
user_0034,2025-10-12,Swimming,cardio,40,375,2025-10-12T10:15:24.013913
user_0034,2025-10-12,Deadlifts,strength,43,252,2025-10-12T07:44:24.013913
user_0034,2025-10-14,Walking,cardio,41,337,2025-10-14T16:05:24.013913
user_0034,2025-10-15,Squats,strength,10,54,2025-10-15T15:16:24.013913
user_0034,2025-10-16,Pilates,flexibility,47,155,2025-10-16T07:21:24.013913
user_0034,2025-10-17,Stretching,flexibility,30,106,2025-10-17T08:09:24.013913
user_0034,2025-10-18,Cycling,cardio,62,508,2025-10-18T20:53:24.013913
user_0034,2025-10-19,Yoga,flexibility,35,123,2025-10-19T11:56:24.013913
user_0034,2025-10-20,Weight Lifting,strength,63,533,2025-10-20T14:51:24.013913
user_0034,2025-10-21,Swimming,cardio,46,301,2025-10-21T14:21:24.013913
user_0034,2025-10-22,Foam Rolling,flexibility,53,168,2025-10-22T10:46:24.013913
user_0034,2025-10-23,Squats,strength,22,120,2025-10-23T15:23:24.013913
user_0034,2025-10-24,Volleyball,sports,22,302,2025-10-24T18:27:24.013913
user_0034,2025-10-25,Bench Press,strength,35,267,2025-10-25T10:46:24.013913
user_0034,2025-10-26,Tai Chi,flexibility,47,62,2025-10-26T13:37:24.013913
user_0034,2025-10-26,Squats,strength,29,205,2025-10-26T08:13:24.013913
user_0034,2025-10-27,Yoga,flexibility,27,101,2025-10-27T21:07:24.013913
user_0034,2025-10-28,Walking,cardio,69,553,2025-10-28T13:42:24.013913
user_0034,2025-10-29,Push-ups,strength,36,172,2025-10-29T18:17:24.013913
user_0034,2025-10-31,Volleyball,sports,33,418,2025-10-31T13:57:24.013913
user_0034,2025-11-01,Tennis,sports,59,492,2025-11-01T13:33:24.013913
user_0034,2025-11-01,Elliptical,cardio,30,118,2025-11-01T17:57:24.013913
user_0034,2025-11-02,Tennis,sports,24,333,2025-11-02T12:32:24.013913
user_0034,2025-11-03,Badminton,sports,18,132,2025-11-03T22:35:24.013913
user_0034,2025-11-04,Stretching,flexibility,56,157,2025-11-04T08:28:24.013913
user_0034,2025-11-05,Cycling,cardio,30,246,2025-11-05T14:04:24.013913
user_0034,2025-11-07,Cycling,cardio,36,162,2025-11-07T15:40:24.013913
user_0034,2025-11-08,Foam Rolling,flexibility,53,160,2025-11-08T07:34:24.013913
user_0034,2025-11-09,Cycling,cardio,54,411,2025-11-09T13:44:24.013913
user_0034,2025-11-12,Yoga,flexibility,70,224,2025-11-12T06:32:24.013913
user_0034,2025-11-13,Deadlifts,strength,18,71,2025-11-13T18:19:24.013913
user_0034,2025-11-14,Cycling,cardio,74,483,2025-11-14T13:28:24.013913
user_0034,2025-11-16,Morning Run,cardio,51,369,2025-11-16T16:56:24.013913
user_0034,2025-11-17,Badminton,sports,51,733,2025-11-17T15:53:24.013913
user_0034,2025-11-18,Badminton,sports,70,490,2025-11-18T13:19:24.013913
user_0034,2025-11-19,Swimming,cardio,49,245,2025-11-19T16:08:24.013913
user_0034,2025-11-20,Elliptical,cardio,59,686,2025-11-20T20:41:24.013913
user_0034,2025-11-21,Soccer,sports,40,299,2025-11-21T16:47:24.013913
user_0035,2025-08-24,Tennis,sports,32,463,2025-08-24T07:28:24.013913
user_0035,2025-08-26,Foam Rolling,flexibility,32,95,2025-08-26T08:27:24.013913
user_0035,2025-08-27,Bench Press,strength,43,318,2025-08-27T11:25:24.013913
user_0035,2025-08-28,Badminton,sports,39,423,2025-08-28T09:00:24.013913
user_0035,2025-08-30,Badminton,sports,46,325,2025-08-30T22:55:24.013913
user_0035,2025-09-02,Walking,cardio,50,382,2025-09-02T11:48:24.013913
user_0035,2025-09-04,Push-ups,strength,40,272,2025-09-04T16:55:24.013913
user_0035,2025-09-05,Basketball,sports,46,440,2025-09-05T16:24:24.013913
user_0035,2025-09-05,Elliptical,cardio,59,530,2025-09-05T09:23:24.013913
user_0035,2025-09-06,Deadlifts,strength,43,304,2025-09-06T16:56:24.013913
user_0035,2025-09-07,Tennis,sports,55,467,2025-09-07T22:22:24.013913
user_0035,2025-09-08,Bench Press,strength,45,186,2025-09-08T08:04:24.013913
user_0035,2025-09-10,Yoga,flexibility,54,184,2025-09-10T16:09:24.013913
user_0035,2025-09-11,Soccer,sports,39,116,2025-09-11T16:41:24.013913
user_0035,2025-09-12,Deadlifts,strength,33,205,2025-09-12T15:06:24.013913
user_0035,2025-09-12,Tai Chi,flexibility,54,125,2025-09-12T13:48:24.013913
user_0035,2025-09-13,Yoga,flexibility,53,185,2025-09-13T13:52:24.013913
user_0035,2025-09-14,Bench Press,strength,32,243,2025-09-14T21:24:24.013913
user_0035,2025-09-15,Foam Rolling,flexibility,27,97,2025-09-15T16:02:24.013913
user_0035,2025-09-16,Squats,strength,23,170,2025-09-16T14:21:24.013913
user_0035,2025-09-17,Pilates,flexibility,39,136,2025-09-17T09:19:24.013913
user_0035,2025-09-18,Tai Chi,flexibility,53,150,2025-09-18T14:04:24.013913
user_0035,2025-09-19,Push-ups,strength,10,50,2025-09-19T18:11:24.013913
user_0035,2025-09-20,Swimming,cardio,42,204,2025-09-20T07:43:24.013913
user_0035,2025-09-21,Stretching,flexibility,28,83,2025-09-21T12:47:24.013913
user_0035,2025-09-22,Deadlifts,strength,65,297,2025-09-22T10:01:24.013913
user_0035,2025-09-23,Push-ups,strength,48,153,2025-09-23T21:38:24.013913
user_0035,2025-09-24,Volleyball,sports,59,371,2025-09-24T12:13:24.013913
user_0035,2025-09-25,Weight Lifting,strength,44,265,2025-09-25T17:15:24.013913
user_0035,2025-09-26,Tai Chi,flexibility,39,109,2025-09-26T17:45:24.013913
user_0035,2025-09-27,Squats,strength,46,253,2025-09-27T06:59:24.013913
user_0035,2025-09-28,Tai Chi,flexibility,70,201,2025-09-28T13:13:24.013913
user_0035,2025-09-29,Foam Rolling,flexibility,77,213,2025-09-29T16:24:24.013913
user_0035,2025-10-02,Squats,strength,41,234,2025-10-02T22:50:24.013913
user_0035,2025-10-02,Morning Run,cardio,22,180,2025-10-02T08:42:24.013913
user_0035,2025-10-03,Morning Run,cardio,77,398,2025-10-03T15:54:24.013913
user_0035,2025-10-04,Foam Rolling,flexibility,21,67,2025-10-04T10:09:24.013913
user_0035,2025-10-04,Stretching,flexibility,48,108,2025-10-04T11:38:24.013913
user_0035,2025-10-05,Stretching,flexibility,30,68,2025-10-05T06:51:24.013913
user_0035,2025-10-06,Squats,strength,17,88,2025-10-06T21:09:24.013913
user_0035,2025-10-07,Foam Rolling,flexibility,57,187,2025-10-07T17:08:24.013913
user_0035,2025-10-09,Tai Chi,flexibility,63,239,2025-10-09T08:50:24.013913
user_0035,2025-10-10,Bench Press,strength,63,374,2025-10-10T18:06:24.013913
user_0035,2025-10-11,Deadlifts,strength,70,351,2025-10-11T19:01:24.013913
user_0035,2025-10-12,Badminton,sports,62,671,2025-10-12T07:44:24.013913
user_0035,2025-10-13,Push-ups,strength,62,288,2025-10-13T19:32:24.013913
user_0035,2025-10-16,Yoga,flexibility,47,123,2025-10-16T21:56:24.013913
user_0035,2025-10-18,Stretching,flexibility,29,71,2025-10-18T20:16:24.013913
user_0035,2025-10-18,Weight Lifting,strength,23,154,2025-10-18T07:01:24.013913
user_0035,2025-10-19,Morning Run,cardio,34,143,2025-10-19T08:41:24.013913
user_0035,2025-10-19,Weight Lifting,strength,54,438,2025-10-19T13:13:24.013913
user_0035,2025-10-20,Pilates,flexibility,55,206,2025-10-20T07:46:24.013913
user_0035,2025-10-21,Swimming,cardio,15,177,2025-10-21T18:12:24.013913
user_0035,2025-10-21,Basketball,sports,10,53,2025-10-21T07:44:24.013913
user_0035,2025-10-22,Tai Chi,flexibility,38,97,2025-10-22T20:17:24.013913
user_0035,2025-10-22,Walking,cardio,40,290,2025-10-22T18:33:24.013913
user_0035,2025-10-23,Squats,strength,47,330,2025-10-23T07:42:24.013913
user_0035,2025-10-24,Walking,cardio,53,502,2025-10-24T18:40:24.013913
user_0035,2025-10-25,Morning Run,cardio,85,683,2025-10-25T07:57:24.013913
user_0035,2025-10-26,Morning Run,cardio,58,475,2025-10-26T08:35:24.013913
user_0035,2025-10-26,Volleyball,sports,32,132,2025-10-26T18:37:24.013913
user_0035,2025-10-27,Tai Chi,flexibility,38,100,2025-10-27T18:46:24.013913
user_0035,2025-10-28,Elliptical,cardio,33,274,2025-10-28T09:19:24.013913
user_0035,2025-11-04,Elliptical,cardio,52,334,2025-11-04T06:46:24.013913
user_0035,2025-11-05,Tai Chi,flexibility,35,123,2025-11-05T14:57:24.013913
user_0035,2025-11-07,Walking,cardio,33,333,2025-11-07T18:33:24.013913
user_0035,2025-11-08,Basketball,sports,42,426,2025-11-08T07:50:24.013913
user_0035,2025-11-09,Tai Chi,flexibility,49,157,2025-11-09T15:58:24.013913
user_0035,2025-11-09,Basketball,sports,11,78,2025-11-09T11:37:24.013913
user_0035,2025-11-10,Cycling,cardio,52,409,2025-11-10T08:13:24.013913
user_0035,2025-11-11,Yoga,flexibility,23,66,2025-11-11T15:22:24.013913
user_0035,2025-11-12,Tennis,sports,53,472,2025-11-12T18:48:24.013913
user_0035,2025-11-15,Volleyball,sports,49,261,2025-11-15T20:36:24.013913
user_0035,2025-11-17,Stretching,flexibility,45,102,2025-11-17T09:30:24.013913
user_0035,2025-11-17,Bench Press,strength,21,103,2025-11-17T15:52:24.013913
user_0035,2025-11-19,Cycling,cardio,34,275,2025-11-19T13:42:24.013913
user_0036,2025-08-24,Bench Press,strength,73,402,2025-08-24T14:22:24.013913
user_0036,2025-08-25,Tennis,sports,59,463,2025-08-25T11:40:24.013913
user_0036,2025-08-25,Volleyball,sports,58,364,2025-08-25T11:43:24.013913
user_0036,2025-08-26,Elliptical,cardio,84,682,2025-08-26T12:20:24.013913
user_0036,2025-08-27,Bench Press,strength,43,293,2025-08-27T14:33:24.013913
user_0036,2025-08-28,Elliptical,cardio,21,115,2025-08-28T20:22:24.013913
user_0036,2025-08-30,Volleyball,sports,47,582,2025-08-30T21:38:24.013913
user_0036,2025-08-31,Push-ups,strength,58,494,2025-08-31T12:36:24.013913
user_0036,2025-09-01,Elliptical,cardio,24,118,2025-09-01T20:32:24.013913
user_0036,2025-09-02,Pilates,flexibility,11,50,2025-09-02T16:46:24.013913
user_0036,2025-09-03,Pilates,flexibility,31,65,2025-09-03T14:36:24.013913
user_0036,2025-09-04,Stretching,flexibility,46,136,2025-09-04T19:16:24.013913
user_0036,2025-09-05,Basketball,sports,44,399,2025-09-05T21:27:24.013913
user_0036,2025-09-06,Badminton,sports,48,650,2025-09-06T07:59:24.013913
user_0036,2025-09-07,Bench Press,strength,50,322,2025-09-07T08:20:24.013913
user_0036,2025-09-08,Swimming,cardio,49,373,2025-09-08T06:48:24.013913
user_0036,2025-09-09,Swimming,cardio,17,205,2025-09-09T21:31:24.013913
user_0036,2025-09-09,Deadlifts,strength,10,82,2025-09-09T06:18:24.013913
user_0036,2025-09-13,Tai Chi,flexibility,48,123,2025-09-13T13:44:24.013913
user_0036,2025-09-14,Cycling,cardio,64,749,2025-09-14T21:23:24.013913
user_0036,2025-09-16,Tennis,sports,51,553,2025-09-16T20:51:24.013913
user_0036,2025-09-16,Swimming,cardio,54,494,2025-09-16T18:59:24.013913
user_0036,2025-09-17,Volleyball,sports,18,114,2025-09-17T22:19:24.013913
user_0036,2025-09-18,Volleyball,sports,69,540,2025-09-18T14:00:24.013913
user_0036,2025-09-18,Stretching,flexibility,45,161,2025-09-18T12:28:24.013913
user_0036,2025-09-19,Tennis,sports,50,137,2025-09-19T22:01:24.013913
user_0036,2025-09-20,Badminton,sports,23,239,2025-09-20T08:50:24.013913
user_0036,2025-09-21,Basketball,sports,42,224,2025-09-21T15:31:24.013913
user_0036,2025-09-22,Stretching,flexibility,37,128,2025-09-22T16:07:24.013913
user_0036,2025-09-24,Tai Chi,flexibility,56,145,2025-09-24T16:01:24.013913
user_0036,2025-09-24,Walking,cardio,38,316,2025-09-24T10:38:24.013913
user_0036,2025-09-25,Swimming,cardio,54,406,2025-09-25T16:52:24.013913
user_0036,2025-09-26,Cycling,cardio,39,367,2025-09-26T07:17:24.013913
user_0036,2025-09-27,Volleyball,sports,21,256,2025-09-27T12:36:24.013913
user_0036,2025-09-28,Basketball,sports,52,793,2025-09-28T09:49:24.013913
user_0036,2025-09-29,Elliptical,cardio,57,353,2025-09-29T21:36:24.013913
user_0036,2025-09-30,Deadlifts,strength,42,179,2025-09-30T21:16:24.013913
user_0036,2025-10-02,Push-ups,strength,54,323,2025-10-02T10:51:24.013913
user_0036,2025-10-03,Cycling,cardio,70,379,2025-10-03T15:58:24.013913
user_0036,2025-10-04,Swimming,cardio,61,638,2025-10-04T09:42:24.013913
user_0036,2025-10-05,Cycling,cardio,53,548,2025-10-05T14:53:24.013913
user_0036,2025-10-06,Tennis,sports,47,696,2025-10-06T20:34:24.013913
user_0036,2025-10-06,Basketball,sports,39,272,2025-10-06T14:26:24.013913
user_0036,2025-10-07,Walking,cardio,37,247,2025-10-07T15:11:24.013913
user_0036,2025-10-07,Cycling,cardio,57,445,2025-10-07T08:48:24.013913
user_0036,2025-10-08,Weight Lifting,strength,47,460,2025-10-08T17:30:24.013913
user_0036,2025-10-10,Volleyball,sports,46,472,2025-10-10T22:37:24.013913
user_0036,2025-10-11,Swimming,cardio,49,343,2025-10-11T09:35:24.013913
user_0036,2025-10-12,Badminton,sports,25,306,2025-10-12T20:05:24.013913
user_0036,2025-10-14,Swimming,cardio,30,319,2025-10-14T18:08:24.013913
user_0036,2025-10-14,Weight Lifting,strength,60,310,2025-10-14T15:33:24.013913
user_0036,2025-10-15,Volleyball,sports,53,430,2025-10-15T21:50:24.013913
user_0036,2025-10-17,Tennis,sports,47,438,2025-10-17T18:22:24.013913
user_0036,2025-10-18,Walking,cardio,34,363,2025-10-18T17:15:24.013913
user_0036,2025-10-18,Tennis,sports,58,418,2025-10-18T21:02:24.013913
user_0036,2025-10-19,Soccer,sports,42,358,2025-10-19T17:28:24.013913
user_0036,2025-10-20,Badminton,sports,49,531,2025-10-20T17:52:24.013913
user_0036,2025-10-21,Elliptical,cardio,42,290,2025-10-21T12:33:24.013913
user_0036,2025-10-22,Stretching,flexibility,28,113,2025-10-22T13:23:24.013913
user_0036,2025-10-24,Deadlifts,strength,49,468,2025-10-24T06:10:24.013913
user_0036,2025-10-25,Elliptical,cardio,45,229,2025-10-25T21:55:24.013913
user_0036,2025-10-26,Bench Press,strength,43,197,2025-10-26T19:29:24.013913
user_0036,2025-10-27,Badminton,sports,41,230,2025-10-27T07:35:24.013913
user_0036,2025-10-28,Badminton,sports,61,655,2025-10-28T18:22:24.013913
user_0036,2025-10-29,Foam Rolling,flexibility,22,56,2025-10-29T08:33:24.013913
user_0036,2025-10-31,Yoga,flexibility,27,66,2025-10-31T14:11:24.013913
user_0036,2025-11-01,Tai Chi,flexibility,58,163,2025-11-01T15:59:24.013913
user_0036,2025-11-02,Walking,cardio,63,206,2025-11-02T08:08:24.013913
user_0036,2025-11-03,Cycling,cardio,61,582,2025-11-03T22:29:24.013913
user_0036,2025-11-04,Weight Lifting,strength,26,154,2025-11-04T14:51:24.013913
user_0036,2025-11-04,Morning Run,cardio,52,209,2025-11-04T22:22:24.013913
user_0036,2025-11-05,Walking,cardio,61,489,2025-11-05T18:44:24.013913
user_0036,2025-11-05,Swimming,cardio,52,393,2025-11-05T15:03:24.013913
user_0036,2025-11-06,Elliptical,cardio,50,457,2025-11-06T20:37:24.013913
user_0036,2025-11-07,Foam Rolling,flexibility,63,245,2025-11-07T22:23:24.013913
user_0036,2025-11-08,Swimming,cardio,55,571,2025-11-08T12:54:24.013913
user_0036,2025-11-09,Stretching,flexibility,32,103,2025-11-09T22:19:24.013913
user_0036,2025-11-10,Stretching,flexibility,42,150,2025-11-10T19:48:24.013913
user_0036,2025-11-12,Pilates,flexibility,55,212,2025-11-12T09:05:24.013913
user_0036,2025-11-12,Tai Chi,flexibility,58,124,2025-11-12T15:05:24.013913
user_0036,2025-11-15,Volleyball,sports,63,450,2025-11-15T08:03:24.013913
user_0036,2025-11-15,Squats,strength,52,348,2025-11-15T11:09:24.013913
user_0036,2025-11-16,Walking,cardio,24,163,2025-11-16T15:31:24.013913
user_0036,2025-11-16,Tai Chi,flexibility,17,55,2025-11-16T22:06:24.013913
user_0036,2025-11-19,Push-ups,strength,35,178,2025-11-19T13:26:24.013913
user_0036,2025-11-20,Swimming,cardio,75,486,2025-11-20T07:34:24.013913
user_0036,2025-11-21,Cycling,cardio,37,254,2025-11-21T20:49:24.013913
user_0037,2025-08-27,Squats,strength,33,143,2025-08-27T20:45:24.013913
user_0037,2025-09-01,Push-ups,strength,46,152,2025-09-01T08:31:24.013913
user_0037,2025-09-09,Swimming,cardio,37,265,2025-09-09T13:28:24.013913
user_0037,2025-09-10,Soccer,sports,59,607,2025-09-10T08:01:24.013913
user_0037,2025-09-15,Weight Lifting,strength,39,271,2025-09-15T22:40:24.013913
user_0037,2025-09-16,Foam Rolling,flexibility,45,146,2025-09-16T15:46:24.013913
user_0037,2025-09-23,Badminton,sports,31,414,2025-09-23T19:18:24.013913
user_0037,2025-10-16,Volleyball,sports,45,383,2025-10-16T10:10:24.013913
user_0037,2025-10-21,Bench Press,strength,80,555,2025-10-21T20:37:24.013913
user_0037,2025-10-24,Tennis,sports,41,267,2025-10-24T19:55:24.013913
user_0037,2025-10-25,Tennis,sports,20,200,2025-10-25T15:07:24.013913
user_0037,2025-10-30,Badminton,sports,34,304,2025-10-30T21:43:24.013913
user_0037,2025-11-02,Soccer,sports,75,804,2025-11-02T10:12:24.013913
user_0037,2025-11-03,Walking,cardio,44,202,2025-11-03T08:34:24.013913
user_0037,2025-11-03,Weight Lifting,strength,38,236,2025-11-03T11:22:24.013913
user_0037,2025-11-08,Tai Chi,flexibility,61,118,2025-11-08T10:44:24.013913
user_0037,2025-11-16,Basketball,sports,42,336,2025-11-16T13:15:24.013913
user_0037,2025-11-20,Stretching,flexibility,23,50,2025-11-20T13:14:24.013913
user_0038,2025-09-07,Stretching,flexibility,11,50,2025-09-07T12:47:24.013913
user_0038,2025-09-17,Cycling,cardio,10,71,2025-09-17T13:39:24.013913
user_0038,2025-09-28,Squats,strength,34,290,2025-09-28T10:10:24.013913
user_0038,2025-10-11,Squats,strength,38,163,2025-10-11T14:56:24.013913
user_0038,2025-10-13,Volleyball,sports,57,447,2025-10-13T06:40:24.013913
user_0038,2025-10-13,Volleyball,sports,33,156,2025-10-13T20:03:24.013913
user_0038,2025-10-19,Stretching,flexibility,45,135,2025-10-19T06:50:24.013913
user_0038,2025-10-23,Pilates,flexibility,49,121,2025-10-23T09:18:24.013913
user_0038,2025-10-23,Bench Press,strength,41,283,2025-10-23T15:01:24.013913
user_0038,2025-10-28,Tennis,sports,40,403,2025-10-28T09:15:24.013913
user_0038,2025-11-11,Tennis,sports,75,1098,2025-11-11T11:01:24.013913
user_0038,2025-11-12,Elliptical,cardio,29,219,2025-11-12T13:34:24.013913
user_0038,2025-11-14,Badminton,sports,37,168,2025-11-14T13:16:24.013913
user_0039,2025-08-24,Badminton,sports,49,518,2025-08-24T06:23:24.013913
user_0039,2025-08-25,Basketball,sports,37,461,2025-08-25T22:02:24.013913
user_0039,2025-08-27,Cycling,cardio,35,208,2025-08-27T18:37:24.013913
user_0039,2025-08-28,Morning Run,cardio,72,669,2025-08-28T17:23:24.013913
user_0039,2025-08-29,Badminton,sports,27,188,2025-08-29T10:13:24.013913
user_0039,2025-08-29,Push-ups,strength,33,213,2025-08-29T22:23:24.013913
user_0039,2025-08-30,Volleyball,sports,55,758,2025-08-30T20:33:24.013913
user_0039,2025-09-01,Soccer,sports,39,240,2025-09-01T22:22:24.013913
user_0039,2025-09-05,Walking,cardio,50,293,2025-09-05T21:31:24.013913
user_0039,2025-09-11,Push-ups,strength,14,100,2025-09-11T17:28:24.013913
user_0039,2025-09-12,Tennis,sports,56,434,2025-09-12T12:44:24.013913
user_0039,2025-09-13,Stretching,flexibility,31,102,2025-09-13T16:23:24.013913
user_0039,2025-09-13,Weight Lifting,strength,28,149,2025-09-13T21:38:24.013913
user_0039,2025-09-16,Basketball,sports,42,234,2025-09-16T10:09:24.013913
user_0039,2025-09-16,Foam Rolling,flexibility,44,154,2025-09-16T12:29:24.013913
user_0039,2025-09-17,Tai Chi,flexibility,63,147,2025-09-17T08:19:24.013913
user_0039,2025-09-17,Push-ups,strength,16,81,2025-09-17T11:29:24.013913
user_0039,2025-09-18,Badminton,sports,27,387,2025-09-18T17:41:24.013913
user_0039,2025-09-19,Squats,strength,46,146,2025-09-19T19:41:24.013913
user_0039,2025-09-21,Bench Press,strength,51,449,2025-09-21T09:49:24.013913
user_0039,2025-09-21,Deadlifts,strength,53,348,2025-09-21T06:06:24.013913
user_0039,2025-09-23,Badminton,sports,35,283,2025-09-23T09:46:24.013913
user_0039,2025-09-25,Push-ups,strength,16,100,2025-09-25T20:48:24.013913
user_0039,2025-09-27,Foam Rolling,flexibility,64,217,2025-09-27T08:31:24.013913
user_0039,2025-09-30,Deadlifts,strength,33,191,2025-09-30T08:52:24.013913
user_0039,2025-10-04,Weight Lifting,strength,38,199,2025-10-04T07:37:24.013913
user_0039,2025-10-04,Soccer,sports,44,550,2025-10-04T10:48:24.013913
user_0039,2025-10-06,Volleyball,sports,21,190,2025-10-06T14:47:24.013913
user_0039,2025-10-12,Deadlifts,strength,60,150,2025-10-12T16:29:24.013913
user_0039,2025-10-12,Basketball,sports,37,338,2025-10-12T06:22:24.013913
user_0039,2025-10-13,Squats,strength,61,576,2025-10-13T12:48:24.013913
user_0039,2025-10-15,Soccer,sports,65,706,2025-10-15T12:38:24.013913
user_0039,2025-10-19,Cycling,cardio,39,270,2025-10-19T19:35:24.013913
user_0039,2025-10-21,Yoga,flexibility,21,72,2025-10-21T17:53:24.013913
user_0039,2025-10-23,Elliptical,cardio,45,363,2025-10-23T18:31:24.013913
user_0039,2025-10-25,Bench Press,strength,43,212,2025-10-25T18:25:24.013913
user_0039,2025-10-25,Foam Rolling,flexibility,72,264,2025-10-25T09:32:24.013913
